0.0003333333333333333  0.7893104264329963
0.0005  0.8195094542239333
0.0006666666666666666  0.8457123031878139
0.0008333333333333333  0.868245230476655
0.001  0.8871564290917321
0.001166666666666667  0.9023091491063133
0.001333333333333334  0.9139407665607424
0.0015  0.9218356780789227
0.001666666666666667  0.9262390410219833
0.001833333333333334  0.9271084253399813
0.002  0.9245296751045469
0.002166666666666667  0.9178654309514322
0.002333333333333334  0.9069634245019422
0.0025  0.8913615939184516
