0.0003333333333333333  -0.1522344486250328
0.0005  -0.1887211865872225
0.0006666666666666666  -0.2239373684327602
0.0008333333333333333  -0.2576595981636399
0.001  -0.2898836915620153
0.001166666666666667  -0.3204114069119513
0.001333333333333334  -0.3492169932275498
0.0015  -0.3761356478701094
0.001666666666666667  -0.4011549820964171
0.001833333333333334  -0.424181957742263
0.002  -0.445118297197799
0.002166666666666667  -0.4635328708670409
0.002333333333333334  -0.4793592028197373
0.0025  -0.4925302696873884
