0.0003333333333333333  -0.1092985799488678
0.0005  -0.05595092012070668
0.0006666666666666666  -0.0003905221895559355
0.0008333333333333333  0.05695600617782089
0.001  0.1143067363958223
0.001166666666666667  0.1706763700957576
0.001333333333333334  0.2251481313690292
0.0015  0.2774312545889848
0.001666666666666667  0.3271855313708554
0.001833333333333334  0.3738883526592945
0.002  0.4174691769028124
0.002166666666666667  0.4581817112120642
0.002333333333333334  0.497067332642748
0.0025  0.534165391139741
