0.0003333333333333333  0.07496261820914962
0.0005  0.07611199299880443
0.0006666666666666666  0.07725331932672685
0.0008333333333333333  0.07855171686550073
0.001  0.08000939084533022
0.001166666666666667  0.08146700493245672
0.001333333333333334  0.08300762651213388
0.0015  0.08454874807488567
0.001666666666666667  0.08619443881588701
0.001833333333333334  0.08785791688552692
0.002  0.08958437396861033
0.002166666666666667  0.09109197768525561
0.002333333333333334  0.09228256703400367
0.0025  0.09299525905625475
