0.0003333333333333333  -0.5799852253365286
0.0005  -0.5626826334115959
0.0006666666666666666  -0.5409845715288837
0.0008333333333333333  -0.515348096378494
0.001  -0.4866124025506228
0.001166666666666667  -0.4557344152823702
0.001333333333333334  -0.4231164642755292
0.0015  -0.3891354081011181
0.001666666666666667  -0.353962853094473
0.001833333333333334  -0.3177426275471298
0.002  -0.2807876480716798
0.002166666666666667  -0.2426173351242591
0.002333333333333334  -0.2029085134067017
0.0025  -0.1614000154525485
